track_name,artist(s)_name,artist_count,released_year,released_month,released_day,in_spotify_playlists,in_spotify_charts,streams,in_apple_playlists,in_apple_charts,in_deezer_playlists,in_deezer_charts,in_shazam_charts,bpm,key,mode,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,release_date,stream_percentage,spotify_percentage,more_than_10M_streams,three_or_more_artist,Summer,top10_more_in_spotify_than_apple
family ties (with Kendrick Lamar),"Kendrick Lamar, Baby Keem",2,2021,8,27,6308,5,560222750.0,114,15,63,0,2,134,C#,Major,71,14,61,1,0,23,33,2021-08-27,15.125232729527369,98.22485207100591,True,False,True,True
Mr. Brightside,The Killers,1,2003,9,23,51979,15,1806617704.0,306,99,"5,063",2,120,148,C#,Major,35,24,93,0,0,10,8,2003-09-23,48.77615774490485,99.41474610308883,True,False,False,True
Blessed-Cursed,ENHYPEN,1,2022,1,10,246,0,77337771.0,2,12,10,0,0,127,E,Minor,60,40,89,9,0,60,6,2022-01-10,2.088011929465365,99.19354838709677,True,False,False,True
AM Remix,"J Balvin, Nio Garcia, Bad Bunny",3,2021,6,24,6556,0,528544703.0,93,5,67,1,0,172,F#,Minor,74,79,66,11,0,8,16,2021-06-24,14.269969651953481,98.60129342758309,True,True,False,True
Streets,Doja Cat,1,2019,11,7,5728,0,865640097.0,85,87,179,0,12,90,B,Major,75,19,46,21,4,34,8,2019-11-07,23.37107503602031,98.5377601926716,True,False,False,True
Shallow,"Lady Gaga, Bradley Cooper",2,2018,9,27,16636,12,2159346687.0,368,155,"2,854",6,121,96,G,Major,57,30,40,38,0,26,3,2018-09-27,58.299348222843314,97.8358033403905,True,False,False,True
Polaroid Love,ENHYPEN,1,2022,1,10,461,0,211372494.0,10,56,17,0,0,138,G,Minor,74,65,67,46,0,36,4,2022-01-10,5.706762469697326,97.87685774946921,True,False,False,True
Leave Before You Love Me (with Jonas Brothers),"Marshmello, Jonas Brothers",2,2021,4,28,4893,4,651732901.0,143,24,110,0,70,120,G,Major,72,67,72,0,0,13,4,2021-04-28,17.595879148276325,97.1604447974583,True,False,False,True
Permission to Dance,BTS,1,2021,7,9,1801,2,608334048.0,77,134,74,0,2,125,A,Major,70,65,74,1,0,34,4,2021-07-09,16.424170659430512,95.89989350372737,True,False,True,True
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,"Riton, Nightcrawlers, Mufasa & Hypeman, Dopamine",4,2021,1,15,12043,0,863756573.0,209,54,710,0,18,123,D,Major,82,80,86,1,0,30,13,2021-01-15,23.320222515569025,98.29415605615411,True,True,False,True
RAPSTAR,Polo G,1,2021,4,9,4731,0,797402345.0,141,12,78,0,0,81,F#,Major,79,44,54,41,0,13,24,2021-04-09,21.528750924870288,97.10591133004927,True,False,False,True
'Till I Collapse,"Eminem, Nate Dogg",2,2002,5,26,22923,0,1695712020.0,78,46,"2,515",1,0,171,C#,Major,55,10,85,7,0,8,20,2002-05-26,45.78185899226151,99.66088430937785,True,False,False,True
Memories,Maroon 5,1,2019,9,20,9974,2,1759567999.0,272,67,"1,066",1,19,91,B,Major,77,60,32,84,0,8,5,2019-09-20,47.50588134506102,97.34530548506734,True,False,False,True
Se Le Ve,"Arcangel, De La Ghetto, Justin Quiles, Lenny Tavï¿½ï¿½rez, Sech, Dalex, Dimelo Flow, Rich Music",8,2021,8,12,1560,0,223319934.0,72,0,0,0,0,84,G,Minor,56,61,76,10,0,14,11,2021-08-12,6.029326682810885,95.58823529411765,True,True,True,True
25k jacket (feat. Lil Baby),"Gunna, Lil Baby",2,2022,1,7,620,0,54937991.0,17,3,3,0,0,115,F,Minor,90,74,54,16,0,13,28,2022-01-07,1.4832491175477613,97.33124018838305,True,False,False,True
When Iï¿½ï¿½ï¿½m Gone (with Katy ,"Katy Perry, Alesso",2,2021,12,29,3270,0,226897599.0,89,21,65,0,0,125,,Major,69,70,89,4,0,49,3,2021-12-29,6.125918646906032,97.35040190532897,True,False,False,True
Esqueï¿½ï¿½a-Me Se For C,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Maiara &",2,2021,10,14,580,0,258316038.0,24,92,93,0,0,122,F#,Minor,80,62,69,28,0,13,7,2021-10-14,6.974172670637592,96.02649006622516,True,False,False,True
Miï¿½ï¿½n,"Tini, Maria Becerra",2,2021,4,29,3406,16,596152090.0,61,23,70,1,0,92,D,Major,85,92,54,16,0,29,7,2021-04-29,16.095274787473638,98.24055379290454,True,False,False,True
Sï¿½ï¿½,"Anuel Aa, Myke Towers, Jhay Cortez",3,2021,11,18,903,0,177129919.0,30,26,15,0,0,90,F#,Minor,63,75,75,17,0,11,8,2021-11-18,4.782260713684569,96.78456591639872,True,True,False,True
MAMIII,"Karol G, Becky G",2,2022,2,10,6809,28,716591492.0,151,102,175,5,29,94,E,Minor,84,90,70,9,0,14,8,2022-02-10,19.346970626414674,97.83045977011494,True,False,False,True
Still D.R.E.,"Dr. Dre, Snoop Dogg",2,1999,1,1,33966,0,1210599487.0,141,78,"6,591",1,0,93,B,Major,81,53,78,18,0,6,24,1999-01-01,32.68449734167604,99.58659512710001,True,False,False,True
Stay Alive (Prod. SUGA of BTS),Jung Kook,1,2022,2,11,590,5,246376690.0,4,113,20,0,1,130,D,Minor,51,50,76,30,0,10,7,2022-02-11,6.651826930235551,99.32659932659934,True,False,False,False
Boyfriend,Dove Cameron,1,2022,2,11,3766,0,496311364.0,76,0,102,0,2,180,G,Minor,35,23,61,23,0,19,6,2022-02-11,13.399714465021587,98.02186361270172,True,False,False,True
The Joker And The Queen (feat. Taylor Swift),"Ed Sheeran, Taylor Swift",2,2022,2,11,1430,0,146789379.0,46,1,34,0,0,134,,Major,53,31,31,92,0,28,3,2022-02-11,3.9631084592651717,96.88346883468834,True,False,False,True
The Next Episode,"Dr. Dre, Snoop Dogg",2,1999,1,1,31762,0,843309044.0,142,40,"5,451",1,953,95,D#,Minor,92,31,89,3,0,8,25,1999-01-01,22.76816775722735,99.5549147442327,True,False,False,True
Light Switch,Charlie Puth,1,2022,1,19,4049,0,500340342.0,119,6,85,1,1,184,F#,Major,69,91,63,11,0,9,31,2022-01-19,13.508491250527255,97.14491362763916,True,False,False,True
City of Gods,"Kanye West, Alicia Keys, Fivio Foreign",3,2022,2,11,2096,0,107255472.0,34,3,30,0,0,147,G#,Minor,47,50,80,10,0,32,38,2022-02-11,2.8957481207525158,98.4037558685446,True,True,False,True
Brividi,"Mahmood, Blanco",2,2022,2,2,1175,0,135079152.0,34,1,31,0,0,123,G,Major,52,44,60,40,0,26,3,2022-02-02,3.646948666235355,97.18775847808105,True,False,False,True
Lost,Frank Ocean,1,2012,1,1,29499,11,822239726.0,124,27,587,0,4,123,A#,Minor,91,49,61,3,0,17,22,2012-01-01,22.19932556329213,99.5814063396685,True,False,False,True
In Da Club,50 Cent,1,2002,1,1,30427,7,1202722675.0,235,106,"5,221",1,35,90,F#,Minor,90,79,71,26,0,7,37,2002-01-01,32.47183440596568,99.23357902289479,True,False,False,True
she's all i wanna be,Tate McRae,1,2022,2,4,2711,0,343197054.0,105,12,51,0,12,160,D,Minor,61,65,64,1,0,12,4,2022-02-04,9.265841692145084,96.27130681818183,True,False,False,True
Ginseng Strip 2002,Yung Lean,1,2013,8,16,4310,0,240769997.0,13,0,113,1,3,115,C#,Major,60,37,71,8,0,48,4,2013-08-16,6.5004540406697275,99.69928290538978,True,False,True,True
All For Us - from the HBO Original Series Euphoria,"Labrinth, Zendaya",2,2019,8,4,5342,0,426204830.0,33,123,7,0,4,141,D#,Major,37,17,67,2,0,34,9,2019-08-04,11.506935846854931,99.38604651162791,True,False,True,True
Notion,The Rare Occasions,1,2016,8,5,2393,0,421135627.0,22,13,65,0,6,160,A,Major,31,30,88,7,0,8,8,2016-08-05,11.370074437481218,99.08902691511388,True,False,True,True
Formula,Labrinth,1,2019,10,4,3444,7,554875730.0,24,85,102,0,1,145,B,Major,57,23,66,4,6,15,4,2019-10-04,14.980870648713198,99.30795847750865,True,False,False,True
Mount Everest,Labrinth,1,2019,6,21,5443,0,467727006.0,45,1,80,0,12,89,,Minor,46,43,43,23,8,8,22,2019-06-21,12.627976674697777,99.18002915451895,True,False,False,True
Excuses,"Intense, AP Dhillon, Gurinder Gill",3,2020,7,24,272,4,327498031.0,7,21,2,0,0,95,F,Minor,84,49,72,8,0,15,8,2020-07-24,8.84198997155501,97.4910394265233,True,True,True,True
Cigarettes,Juice WRLD,1,2021,12,10,975,0,185408548.0,11,0,10,0,0,160,D,Major,60,47,62,3,0,38,4,2021-12-10,5.005772147853236,98.88438133874239,True,False,False,True
"Cayï¿½ï¿½ La Noche (feat. Cruz Cafunï¿½ï¿½, Abhir Hathi, Bejo, EL IMA)","Quevedo, La Pantera, Juseph, Cruz Cafunï¿½ï¿½, Bï¿½ï¿½jo, Abhir Hathi",7,2022,1,14,1034,1,245400167.0,19,5,12,0,0,174,F,Minor,67,74,75,44,0,7,30,2022-01-14,6.625462171502108,98.19563152896487,True,True,False,True
California Love - Original Version (Explicit),"Dr. Dre, 2Pac, Roger",3,1995,12,28,18773,0,579395142.0,128,17,"1,663",0,0,92,G,Major,77,76,84,3,0,38,4,1995-12-28,15.642860567707324,99.32278715411883,True,True,False,True
Forgot About Dre,"Eminem, Dr. Dre",2,1999,1,1,19067,0,675039469.0,78,15,"1,674",0,3,134,G#,Major,93,61,74,9,0,17,8,1999-01-01,18.22512397120891,99.5925829198224,True,False,False,True
Down Under (feat. Colin Hay),"Luude, Colin Hay",2,2021,11,19,3541,2,252871192.0,57,13,50,1,7,172,B,Minor,31,4,86,1,0,28,17,2021-11-19,6.827169424292389,98.41578654808227,True,False,False,True
Mujeriego,Ryan Castro,1,2021,12,17,1492,0,231996128.0,44,63,91,0,24,80,A,Major,76,92,62,6,0,8,13,2021-12-17,6.263571817369468,97.13541666666666,True,False,False,True
HUMBLE.,Kendrick Lamar,1,2017,3,30,33206,1,1929770265.0,284,114,"1,481",0,5,150,C#,Minor,91,42,60,0,0,9,12,2017-03-30,52.101105091941925,99.15198566736339,True,False,False,True
Stan,"Eminem, Dido",2,1999,11,21,17115,0,918915401.0,83,63,"4,180",0,0,80,F#,Minor,78,53,74,4,0,45,21,1999-11-21,24.809433924045333,99.51738574252819,True,False,False,True
Contection,"GODZZ__-, Zakaria",2,2020,1,16,6955,0,1180896317.0,65,45,398,0,1,166,A#,Minor,81,83,75,14,0,29,34,2020-01-16,31.88255318811442,99.07407407407408,True,False,False,True
Swim,Chase Atlantic,1,2017,10,4,2742,0,498960285.0,5,1,62,0,0,120,G#,Major,67,8,54,27,0,8,4,2017-10-04,13.471231636730755,99.8179832544594,True,False,False,True
A Tu Merced,Bad Bunny,1,2020,2,29,4214,11,685071800.0,21,20,40,0,0,92,,Major,86,89,79,17,0,11,6,2020-02-29,18.49598291293281,99.50413223140497,True,False,False,True
Numb Little Bug,Em Beihold,1,2022,1,28,2026,0,258714692.0,47,3,42,12,6,85,G#,Minor,74,61,52,30,0,26,9,2022-01-28,6.984935772508333,97.73275446213218,True,False,False,True
212,"Mainstreet, Chefin",2,2022,1,15,352,0,143139338.0,10,0,39,0,0,154,D,Minor,79,86,52,66,0,9,7,2022-01-15,3.864562444135803,97.23756906077348,True,False,False,True
Problemï¿½,"Alvaro Diaz, Rauw Alejandro",2,2021,10,22,1517,0,209768491.0,42,7,15,0,4,92,D,Minor,73,37,74,28,0,14,6,2021-10-22,5.6634566263093875,97.30596536241181,True,False,False,True
Bussin,"Nicki Minaj, Lil Baby",2,2022,2,11,847,0,64714573.0,25,0,14,0,0,140,B,Major,89,75,70,6,0,13,5,2022-02-11,1.7472031930459593,97.13302752293578,True,False,False,True
Worst Day,Future,1,2022,2,11,910,0,50746620.0,20,3,24,0,0,89,C#,Major,65,60,60,11,0,10,40,2022-02-11,1.3700879475831502,97.84946236559139,True,False,False,True
Malvada,Zï¿½ï¿½ Fe,1,2022,1,28,601,0,154119539.0,28,73,64,0,0,135,F,Minor,89,89,86,16,0,8,5,2022-01-28,4.161012553564578,95.54848966613673,True,False,False,True
Hrs and Hrs,Muni Long,1,2021,11,19,1800,0,181328253.0,43,36,46,13,4,140,G#,Minor,51,66,53,60,0,11,18,2021-11-19,4.895609874935674,97.66684753119912,True,False,False,True
Alien Blues,Vundabar,1,2015,7,24,1930,0,370068639.0,3,0,28,0,1,82,D#,Major,47,44,76,8,91,9,3,2015-07-24,9.991337000816996,99.84480082772892,True,False,True,True
Thinking Out Loud,Ed Sheeran,1,2014,1,1,33032,0,2280566092.0,363,129,"3,895",0,28,79,D,Major,78,58,45,47,0,18,3,2014-01-01,61.572103054666606,98.91301092977992,True,False,False,True
Still Don't Know My Name,Labrinth,1,2019,10,4,6332,0,563902868.0,47,116,266,0,0,88,F,Major,31,31,63,47,27,21,12,2019-10-04,15.224590781698803,99.26320739927888,True,False,False,True
Christmas Tree,V,1,2021,12,24,509,9,317622165.0,8,106,6,0,8,139,F,Major,44,18,38,70,0,12,4,2021-12-24,8.575355366559718,98.45261121856866,True,False,False,False
Mal Feito - Ao Vivo,"Marï¿½ï¿½lia Mendonï¿½ï¿½a, Hugo & G",2,2022,1,14,971,2,291709698.0,35,104,93,1,0,124,,Minor,73,68,83,55,0,90,7,2022-01-14,7.875754905901528,96.52087475149106,True,False,False,True
When I R.I.P.,Labrinth,1,2019,10,4,2578,0,203680270.0,8,67,66,0,0,80,G#,Minor,39,45,55,73,0,9,21,2019-10-04,5.499083152483493,99.6906419180201,True,False,False,True
Do We Have A Problem?,"Nicki Minaj, Lil Baby",2,2022,2,4,1064,0,81350745.0,42,1,26,0,0,120,C#,Minor,84,54,51,47,0,12,40,2022-02-04,2.1963566292968912,96.20253164556962,True,False,False,True
Forever,Labrinth,1,2019,10,4,3618,0,282883169.0,21,86,138,0,2,80,E,Minor,56,19,46,92,72,11,3,2019-10-04,7.637450936062883,99.42291838417148,True,False,False,True
Gospel (with Eminem),"Eminem, Dr. Dre",2,2022,2,4,1040,0,64787943.0,8,0,29,0,0,117,C#,Major,92,62,86,11,0,24,24,2022-02-04,1.7491840806935344,99.23664122137404,True,False,False,True
Seï¿½ï¿½o,"Shawn Mendes, Camila Cabello",2,2019,6,19,15010,2,2484812918.0,453,50,"1,785",1,8,117,A,Minor,76,77,52,4,0,8,3,2019-06-19,67.08648242879464,97.07042617861993,True,False,False,True
NEW MAGIC WAND,"Tyler, The Creator",2,2019,5,16,4708,0,461437791.0,13,7,55,0,1,140,F,Minor,62,46,73,10,0,67,11,2019-05-16,12.458176643262005,99.72463461131116,True,False,False,True
Adore You,Harry Styles,1,2019,12,6,13454,1,1439191367.0,246,71,519,2,5,99,G#,Major,68,57,77,2,0,10,5,2019-12-06,38.85615921203064,98.2043795620438,True,False,False,True
La Santa,"Daddy Yankee, Bad Bunny",2,2020,2,29,4890,20,759208783.0,52,42,100,0,0,93,C#,Major,74,59,87,3,0,8,5,2020-02-29,20.49757803155306,98.94779441521652,True,False,False,True
Something In The Way - Remastered 2021,Nirvana,1,1991,9,24,9514,0,368646862.0,45,27,"1,197",0,43,106,G#,Major,44,8,20,74,42,11,3,1991-09-24,9.95295100522062,99.52923946019459,True,False,False,True
Sweetest Pie,"Dua Lipa, Megan Thee Stallion",2,2022,3,11,3501,0,299634472.0,69,2,51,11,0,124,G,Major,81,68,63,17,0,10,22,2022-03-11,8.089712748704068,98.0672268907563,True,False,False,True
Bam Bam (feat. Ed Sheeran),"Camila Cabello, Ed Sheeran",2,2022,3,4,6111,4,756907987.0,185,40,492,9,35,95,G#,Major,76,96,70,18,0,33,4,2022-03-04,20.43545974920347,97.06162642947903,True,False,False,True
Una Noche en Medellï¿½,Cris Mj,1,2022,1,21,5415,32,682475162.0,46,16,53,1,2,96,A#,Minor,87,82,53,10,0,5,8,2022-01-21,18.425877309287948,99.15766343160594,True,False,False,True
Envolver,Anitta,1,2021,11,11,4673,2,546191065.0,123,113,180,1,4,92,E,Minor,81,40,73,15,0,9,8,2021-11-11,14.74639680897181,97.43536280233528,True,False,False,True
Starlight,Dave,1,2022,3,3,1856,3,229473310.0,29,40,31,1,1,124,G,Major,95,36,37,35,0,10,28,2022-03-03,6.195459250744424,98.46153846153847,True,False,False,True
Hati-Hati di Jalan,Tulus,1,2022,3,3,200,2,202677468.0,12,4,0,0,0,72,F#,Major,64,76,44,70,9,12,4,2022-03-03,5.472008897409711,94.33962264150944,True,False,False,True
"I'm Tired - From ""Euphoria"" An Original HBO Series",Labrinth,1,2022,2,4,1888,0,121913181.0,26,1,58,0,0,71,,Minor,28,26,20,19,0,30,3,2022-02-04,3.2914858159937173,98.6415882967607,True,False,False,True
DANï¿½ï¿½A,"Mc Pedrinho, Pedro Sampaio",2,2022,2,1,911,2,208166039.0,45,0,99,1,1,135,A,Minor,78,55,57,4,0,10,8,2022-02-01,5.620192657757777,95.29288702928869,True,False,False,True
Yo Voy (feat. Daddy Yankee),Zion & Lennox,1,2004,5,4,2954,2,527033089.0,18,82,0,0,5,95,A#,Major,81,56,70,4,0,5,24,2004-05-04,14.229158182681283,99.39434724091521,True,False,False,True
"Residente: Bzrp Music Sessions, Vol. 49","Residente, Bizarrap",2,2022,3,3,461,0,94616487.0,7,11,13,0,0,71,C#,Minor,59,70,74,56,0,11,40,2022-03-03,2.55451315735625,98.50427350427351,True,False,False,True
Jordan,Ryan Castro,1,2021,4,30,2844,2,394030335.0,29,2,35,1,0,180,A#,Minor,80,71,68,6,0,10,37,2021-04-30,10.638269365834633,98.99060215802298,True,False,False,True
Nail Tech,Jack Harlow,1,2022,2,18,2939,0,193443895.0,42,0,24,0,0,150,E,Minor,65,11,58,0,0,12,9,2022-02-18,5.2227153074045205,98.5910768198591,True,False,False,True
Chale,Eden Muï¿½ï,1,2022,2,18,695,11,299648208.0,16,41,13,1,1,189,G#,Major,55,86,44,40,0,7,4,2022-02-18,8.09008360154211,97.74964838255977,True,False,False,True
DARARI,Treasure,1,2022,2,15,328,0,182978249.0,10,21,7,0,9,85,,Major,72,55,64,49,0,7,4,2022-02-15,4.940157465162579,97.0414201183432,True,False,False,True
Ya No Somos Ni Seremos,Christian Nodal,1,2022,2,18,866,16,319757142.0,27,84,32,7,11,140,G,Major,59,73,45,44,0,34,3,2022-02-18,8.632996767229697,96.976483762598,True,False,False,True
Thinking with My Dick,"Kevin Gates, Juicy J",2,2013,7,16,1550,0,109091573.0,0,0,14,0,0,81,,Major,77,68,70,6,0,17,20,2013-07-16,2.9453202863597103,100.0,True,False,True,False
Freaky Deaky,"Tyga, Doja Cat",2,2022,2,25,1729,0,153240879.0,26,1,19,0,0,104,D,Minor,80,24,65,2,0,9,4,2022-02-25,4.137289959310548,98.51851851851852,True,False,False,True
this is what falling in love feels like,JVKE,1,2021,9,3,2005,0,346127840.0,16,5,43,0,7,129,B,Major,42,33,44,62,0,8,6,2021-09-03,9.344968825647678,99.20831271647698,True,False,False,True
La Zona,Bad Bunny,1,2020,2,29,1188,0,312622938.0,13,1,15,0,1,94,C#,Minor,76,81,80,20,0,25,4,2020-02-29,8.440383211568266,98.91756869275603,True,False,False,True
Bohemian Rhapsody - Remastered 2011,Queen,1,1975,10,31,40112,3,2197010679.0,321,162,"5,691",8,17,71,,Minor,41,23,40,27,0,30,5,1975-10-31,59.316223464919894,99.20609403210248,True,False,False,True
Hope,XXXTENTACION,1,2018,3,16,3659,0,1200808494.0,11,10,267,0,7,146,A,Minor,59,23,46,66,0,15,6,2018-03-16,32.42015418928144,99.70027247956403,True,False,False,True
Levitating,Dua Lipa,1,2020,3,27,9833,0,797196073.0,233,82,531,1,1,103,F#,Minor,69,90,88,5,0,29,8,2020-03-27,21.52318186862331,97.68527717067356,True,False,False,True
Wake Me Up - Radio Edit,Avicii,1,2013,1,1,50887,34,1970673297.0,315,160,"6,284",1,46,124,D,Major,53,66,78,0,0,16,5,2013-01-01,53.20542989550141,99.38478965665404,True,False,False,True
"jealousy, jealousy",Olivia Rodrigo,1,2021,5,21,3257,0,665765558.0,10,0,70,0,0,164,A#,Minor,70,71,58,24,0,7,13,2021-05-21,17.97474131147593,99.69390878481788,True,False,False,True
Monï¿½ï¿½y so,YEAT,1,2021,9,10,1473,0,263779030.0,2,0,12,0,10,138,D,Major,69,35,57,12,0,10,9,2021-09-10,7.121665833668808,99.86440677966102,True,False,False,True
Demasiadas Mujeres,C. Tangana,1,2020,10,8,2226,0,339473453.0,36,2,11,0,14,126,A,Minor,67,37,46,13,0,10,39,2020-10-08,9.165309659633193,98.40848806366049,True,False,False,True
Something Just Like This,"The Chainsmokers, Coldplay",2,2017,2,22,23375,21,2204080728.0,336,188,"2,692",3,30,103,B,Minor,61,47,65,3,0,17,4,2017-02-22,59.50710492507867,98.58293618995403,True,False,False,True
Closer,"The Chainsmokers, Halsey",2,2016,5,31,28032,0,2591224264.0,315,159,"2,179",0,44,95,G#,Major,75,64,52,41,0,11,3,2016-05-31,69.9594403251176,98.88877129855011,True,False,False,True
O.O,NMIXX,1,2022,2,22,290,0,135444283.0,9,66,10,0,0,200,B,Minor,39,28,77,4,0,6,29,2022-02-22,3.656806693871264,96.98996655518395,True,False,False,True
Somebody That I Used To Know,"Gotye, Kimbra",2,2011,1,1,42798,0,1457139296.0,217,136,"6,508",1,,129,,Major,86,75,52,54,0,10,4,2011-01-01,39.34072825735775,99.49552481692433,True,False,False,True
Tom's Diner,"AnnenMayKantereit, Giant Rooks",2,2019,6,28,2605,0,236872197.0,15,48,50,0,3,98,F#,Minor,68,33,43,38,0,36,14,2019-06-28,6.395218878168469,99.42748091603053,True,False,False,True
First Class,Jack Harlow,1,2022,4,8,8737,0,694525298.0,163,32,137,15,12,107,G#,Major,91,32,56,3,0,11,10,2022-04-08,18.751214171138802,98.1685393258427,True,False,False,True
Plan A,Paulo Londra,1,2022,3,23,1105,0,240661097.0,32,0,19,0,0,174,,Major,58,56,83,5,0,7,4,2022-03-23,6.49751389258712,97.18557607739666,True,False,False,True
Fuera del mercado,Danny Ocean,1,2022,2,17,2499,21,421365166.0,68,24,43,1,0,92,G#,Major,45,27,67,32,0,13,14,2022-02-17,11.376271670270324,97.35099337748345,True,False,False,True
X ï¿½ï¿½LTIMA,"Daddy Yankee, Bad Bunny",2,2022,3,25,2697,1,349746291.0,55,3,32,0,0,90,G,Major,81,59,83,9,0,11,5,2022-03-25,9.442661954845647,98.00145348837209,True,False,False,True
When You're Gone,Shawn Mendes,1,2022,3,31,2092,0,255120451.0,75,11,44,0,14,147,F,Major,60,58,69,2,0,58,4,2022-03-31,6.887896279536994,96.53899400092294,True,False,False,True
In My Head,Lil Tjay,1,2022,4,1,1185,0,190981339.0,21,0,31,0,0,143,C#,Major,68,41,55,16,0,10,12,2022-04-01,5.156229730712939,98.2587064676617,True,False,False,True
Wait a Minute!,Willow,1,2015,1,11,11985,0,924193303.0,79,80,250,3,10,101,D#,Minor,76,63,71,3,0,10,3,2015-01-11,24.951929915280317,99.34515915119363,True,False,False,True
LOVE DIVE,IVE,1,2022,4,5,753,8,305771063.0,28,124,13,0,1,118,C#,Minor,70,54,71,0,0,33,4,2022-04-05,8.255392145052973,96.41485275288092,True,False,False,True
Pantysito,"Feid, Alejo, Robi",3,2022,3,18,2995,0,273005485.0,49,17,30,0,0,98,G,Minor,83,63,74,14,0,16,6,2022-03-18,7.370767247603732,98.39027595269383,True,True,False,True
Chance,Paulo Londra,1,2022,4,6,225,0,89566512.0,11,0,7,0,0,138,C#,Minor,72,22,46,24,0,9,6,2022-04-06,2.4181708771591404,95.33898305084746,True,False,False,True
Cool for the Summer,Demi Lovato,1,2015,1,1,9243,0,677389855.0,155,5,577,0,6,114,F,Minor,59,30,62,1,0,8,4,2015-01-01,18.288581114379593,98.35071291764204,True,False,False,True
psychofreak (feat. WILLOW),"Camila Cabello, Willow",2,2022,4,7,918,0,75476209.0,24,0,52,0,0,180,G,Minor,63,45,64,34,0,9,8,2022-04-07,2.0377523523767076,97.45222929936305,True,False,False,True
Angel Baby,Troye Sivan,1,2021,9,9,1959,9,408843328.0,52,25,32,0,10,145,B,Major,56,41,57,1,0,13,3,2021-09-09,11.038199512451955,97.41422178020885,True,False,False,True
Vampiro,"Matuï¿½ï¿½, Wiu, ",3,2022,1,30,540,4,187772591.0,26,3,39,0,0,115,G#,Minor,78,63,64,1,0,7,4,2022-01-30,5.069598010972165,95.40636042402826,True,True,False,True
Si Quieren Frontear,"De La Ghetto, Duki, Quevedo",3,2022,3,31,859,0,178512385.0,14,0,11,0,0,82,A#,Major,79,48,84,13,0,21,23,2022-03-31,4.819585367120473,98.3963344788087,True,True,False,True
Right On,Lil Baby,1,2022,4,8,1116,0,101780047.0,31,9,15,0,1,166,D,Major,70,22,61,2,0,10,34,2022-04-08,2.7479192840655506,97.2972972972973,True,False,False,True
Me Arrepentï¿,"Ak4:20, Cris Mj, Pailita",3,2022,3,30,273,2,118381354.0,12,2,4,0,0,92,,Major,86,91,79,29,0,60,16,2022-03-30,3.1961314139537635,95.78947368421052,True,True,False,True
That's Hilarious,Charlie Puth,1,2022,4,8,686,2,146363130.0,11,6,12,0,15,108,F#,Major,71,55,44,74,0,11,6,2022-04-08,3.951600330889935,98.42180774748924,True,False,False,True
Soy El Unico,Yahritza Y Su Esencia,1,2022,3,25,226,0,126443991.0,5,0,4,0,1,84,E,Minor,71,63,45,45,0,11,3,2022-03-25,3.4138113654350244,97.83549783549783,True,False,False,True
RUMBATï¿½,Daddy Yankee,1,2022,3,25,1264,0,157990698.0,20,4,52,0,1,95,D#,Minor,69,90,91,6,0,35,4,2022-03-25,4.265528446230494,98.4423676012461,True,False,False,True
sentaDONA (Remix) s2,"Luï¿½ï¿½sa Sonza, MC Frog, Dj Gabriel do Borel, Davi K",4,2022,3,17,870,0,176290831.0,32,0,49,0,0,135,D#,Minor,93,77,45,25,0,13,27,2022-03-17,4.759606508226912,96.45232815964523,True,True,False,True
Falling,Harry Styles,1,2019,12,13,7556,0,1023187129.0,124,24,254,0,8,110,E,Major,57,6,27,84,0,9,3,2019-12-13,27.624625119172585,98.38541666666667,True,False,False,True
Sigue,"Ed Sheeran, J Balvin",2,1996,11,24,1370,0,106933107.0,46,8,60,0,0,88,G,Major,89,59,64,5,0,19,7,1996-11-24,2.887044715457293,96.75141242937853,True,False,False,True
Fim de Semana no Rio,teto,1,2022,3,30,315,2,139193812.0,27,2,31,0,0,119,C#,Minor,87,28,50,12,0,10,10,2022-03-30,3.7580387462131437,92.10526315789474,True,False,False,True
MANIAC,Stray Kids,1,2022,3,18,651,0,212234990.0,6,188,20,0,0,120,C#,Major,58,71,80,15,0,7,41,2022-03-18,5.730048658500416,99.08675799086758,True,False,False,True
There's Nothing Holdin' Me Back,Shawn Mendes,1,2016,9,23,12382,0,1714490998.0,229,57,"1,370",2,71,122,D,Major,86,97,80,36,0,9,6,2016-09-23,46.288865201260826,98.18412497026405,True,False,False,True
IDGAF (with blackbear),"Blackbear, BoyWithUke",2,2022,3,18,625,0,197643795.0,10,2,13,0,1,98,F,Major,78,83,75,41,0,27,8,2022-03-18,5.336106748471028,98.4251968503937,True,False,False,True
Golden,Harry Styles,1,2019,12,13,8429,1,807015863.0,85,24,200,0,2,140,E,Minor,45,25,84,21,0,13,6,2019-12-13,21.7883024998456,99.00164435048156,True,False,False,True
Get Lucky - Radio Edit,"Pharrell Williams, Nile Rodgers, Daft Punk",3,2013,1,1,52898,0,933815613.0,203,1,"8,215",0,0,116,F#,Minor,79,87,81,4,0,10,4,2013-01-01,25.211718861990633,99.61770964765259,True,True,False,True
Ain't Shit,Doja Cat,1,2021,6,25,3436,0,499710590.0,32,6,46,0,1,124,D#,Major,86,62,49,51,0,35,21,2021-06-25,13.49148882504224,99.07727797001154,True,False,False,True
